2015 Household Expenditure Report,,,,,,,,,,,,,,,,,,,,,,,,,,
4704,Training Program,Routine or manual,Rented,Female,Midlands,1,3,4,1166.00,1294.26,1259.28,979.44,1352.56,932.80,940.93,846.84,812.97,861.75,947.93,1004.81,1164.06,6984.34,5415.23,1569.11,5628.05,
4248,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1120.21,1053.00,1187.42,1355.45,1109.01,1187.42,1081.6,1168.13,1109.72,1242.89,1466.61,1305.28,1168.75,7012.51,7374.23,-361.72,7664.04,
986,Economically Inactive,Not Classified,Rented,Male,Midlands,2,1,3,1133.05,1110.39,1076.40,1404.98,929.10,1404.98,3675.53,3197.71,3293.64,2898.40,3391.13,2950.28,1176.48,7058.90,19406.69,-12347.79,20169.37,
6189,Economically Inactive,Routine or manual,Rented,Male,Scotland,1,1,2,1281.76,1320.21,1051.04,1025.41,1153.58,1230.49,1854.68,1761.95,1867.67,2091.79,2008.12,1927.80,1177.08,7062.49,11512.01,-4449.52,11964.43,
6327,Economically Inactive,Not Classified,Owned,Female,Midlands,1,1,2,1230.80,1390.80,1193.88,923.10,1132.34,1218.49,623.3,492.41,590.89,655.89,760.83,905.39,1181.57,7089.41,4028.71,3060.70,4187.04,
1084,Full-time working,Intermediate occupation,Owned,Male,Yorkshire and the Humber,1,1,2,1177.20,1188.97,1177.20,1188.97,1177.20,1188.97,495.04,544.54,500.98,465.91,479.89,407.91,1183.09,7098.51,2894.27,4204.24,3008.01,
1223,Part-time working,Long Term Unemployed,Rented,Female,Yorkshire and the Humber,2,1,3,1176.50,1105.91,894.14,1388.27,1388.27,1152.97,2967.53,2255.32,2661.28,2714.51,2741.66,3125.49,1184.34,7106.06,16465.79,-9359.73,17112.90,
2097,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1281.77,1089.50,1576.58,1012.60,1192.05,961.33,1639.32,1622.93,1411.95,1369.59,1506.55,1566.81,1185.64,7113.83,9117.15,-2003.32,9475.45,
5772,Economically Inactive,Not Classified,Owned,Female,North East,2,1,3,1235.31,963.54,1544.14,1087.07,975.89,1309.43,884.14,795.73,843.47,784.43,917.78,972.85,1185.90,7115.38,5198.4,1916.98,5402.70,
28,Economically Inactive,Not Classified,Owned,Female,North West and Merseyside,1,1,2,1233.91,1147.54,1443.67,1344.96,1024.15,937.77,822.51,814.28,749.14,704.19,739.40,702.43,1188.67,7132.00,4531.95,2600.05,4710.06,
2299,Economically Inactive,Not Classified,Owned,Female,South West,1,1,2,1239.74,1177.75,1351.31,1115.76,1252.13,1028.98,857.39,685.91,740.78,666.70,740.04,725.24,1194.28,7165.67,4416.06,2749.61,4589.61,
1152,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1106.12,1150.36,1238.85,1061.88,1283.10,1338.41,741.93,712.25,633.90,741.66,823.24,790.31,1196.45,7178.72,4443.29,2735.43,4617.91,
6279,Economically Inactive,Not Classified,Rented,Male,Yorkshire and the Humber,2,1,3,1308.67,1230.15,1151.63,1334.84,994.59,1203.98,1652.65,1437.81,1250.89,1113.29,1269.15,1446.83,1203.98,7223.86,8170.62,-946.76,8491.73,
216,Economically Inactive,Not Classified,Rented,Female,Scotland,1,1,2,1119.50,1052.33,1399.37,1365.79,1276.23,1041.13,903.34,713.64,735.05,764.45,817.96,973.37,1209.06,7254.35,4907.81,2346.54,5100.69,
1211,Economically Inactive,Routine or manual,Rented,Female,Midlands,2,3,5,1307.20,1045.76,1228.77,1594.78,1006.54,1084.98,1453.7,1555.46,1462.13,1389.02,1194.56,1361.80,1211.34,7268.03,8416.67,-1148.64,8747.45,
1761,Economically Inactive,Not Classified,Owned,Male,Midlands,2,1,3,1228.77,1302.50,1056.74,1302.50,1179.62,1204.19,805.67,797.61,885.35,876.50,911.56,975.37,1212.39,7274.32,5252.06,2022.26,5458.47,
938,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,2,1,3,1270.00,1143.00,1346.20,1206.50,1219.20,1104.90,1568.8,1286.42,1453.65,1322.82,1283.14,1514.11,1214.97,7289.80,8428.94,-1139.14,8760.20,
1160,Full-time working,Routine or manual,Owned,Male,Midlands,2,1,3,1211.30,1223.41,1223.41,1211.30,1211.30,1211.30,1761.27,1373.79,1524.91,1509.66,1615.34,1373.04,1215.34,7292.02,9158.01,-1865.99,9517.92,
3236,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1332.36,1452.27,1265.74,1092.54,1065.89,1132.51,978.25,1027.16,1006.62,1036.82,953.87,1068.33,1223.55,7341.31,6071.05,1270.26,6309.64,
3522,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1286.91,1145.35,1183.96,965.18,1338.39,1428.47,843.83,767.89,683.42,587.74,511.33,531.78,1224.71,7348.26,3925.99,3422.27,4080.28,
5338,Full-time working,Intermediate occupation,Owned,Male,London,2,3,5,1222.05,1234.27,1222.05,1222.05,1234.27,1222.05,3052.09,3021.57,3444.59,3892.39,4359.48,4359.48,1226.12,7356.74,22129.6,-14772.86,22999.29,
818,Economically Inactive,Not Classified,Rented,Female,Eastern,2,1,3,1178.51,1308.15,1107.80,883.88,1414.21,1473.14,1090.65,1101.56,1189.68,1046.92,1203.96,1312.32,1227.62,7365.69,6945.09,420.60,7218.03,
2940,Economically Inactive,Routine or manual,Rented,Male,North East,2,3,5,1252.13,1515.07,1177.00,1339.77,951.62,1139.43,1306.25,1110.31,1276.86,1430.08,1329.97,1489.57,1229.17,7375.02,7943.04,-568.03,8255.20,
2808,Economically Inactive,Not Classified,Owned,Female,London,1,1,2,1260.65,1500.17,1172.40,1046.34,1323.68,1084.16,1121.78,852.55,758.77,652.54,619.91,638.51,1231.23,7387.40,4644.06,2743.34,4826.57,
4901,Full-time working,Managerial or Professional,Rented,Male,Scotland,1,1,2,1227.15,1239.42,1239.42,1227.15,1239.42,1227.15,1684.96,1769.21,2052.28,2216.46,1950.48,2340.58,1233.29,7399.71,12013.97,-4614.26,12486.12,
3011,Part-time working,Routine or manual,Rented,Female,Midlands,1,1,2,1353.65,1245.36,1055.85,1015.24,1380.72,1353.65,1470.69,1397.16,1536.88,1475.40,1667.20,1700.54,1234.08,7404.47,9247.87,-1843.40,9611.31,
4859,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,1,1,2,1313.26,1129.40,1129.40,998.08,1431.45,1405.19,982.13,923.20,969.36,1056.60,1130.56,1209.70,1234.46,7406.78,6271.55,1135.23,6518.02,
526,Economically Inactive,Not Classified,Rented,Female,Yorkshire and the Humber,1,1,2,1176.76,1106.15,1282.67,1376.81,1435.65,1059.08,1433.92,1304.87,1370.11,1205.70,1217.76,1156.87,1239.52,7437.12,7689.23,-252.11,7991.42,
4478,Economically Inactive,Not Classified,Owned,Male,Midlands,2,1,3,1379.80,1103.84,1214.22,1062.45,1131.44,1586.77,1571.81,1650.40,1402.84,1585.21,1791.29,1683.81,1246.42,7478.52,9685.36,-2206.84,10065.99,
3652,Full-time working,Routine or manual,Rented,Female,North West and Merseyside,1,2,3,1246.50,1246.50,1246.50,1258.97,1258.97,1246.50,1079.77,842.22,867.49,858.82,1013.41,1094.48,1250.66,7503.94,5756.19,1747.75,5982.41,
5925,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,2,1,3,1299.97,1234.97,1325.97,1260.97,1013.98,1429.97,1277.5,1060.33,1251.19,1176.12,1034.99,879.74,1260.97,7565.83,6679.87,885.96,6942.39,
1064,Economically Inactive,Not Classified,Owned,Female,London,2,1,3,1279.81,1049.44,1254.21,1394.99,1036.65,1561.37,1814.82,1488.15,1636.97,1440.53,1224.45,1089.76,1262.75,7576.47,8694.68,-1118.21,9036.38,
790,Economically Inactive,Not Classified,Rented,Female,South East,1,1,2,1414.01,1583.69,1258.47,1131.21,1131.21,1074.65,1084.46,1138.68,1172.84,1008.64,927.95,1104.26,1265.54,7593.24,6436.83,1156.41,6689.80,
220,Economically Inactive,Not Classified,Rented,Male,South East,2,1,3,1360.21,1142.58,1659.46,1088.17,1033.76,1319.40,720.53,698.91,726.87,632.38,613.41,564.34,1267.26,7603.58,3956.44,3647.14,4111.93,
4465,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1319.20,1490.70,1530.27,1042.17,1042.17,1187.28,1536.75,1275.50,1249.99,1262.49,1439.24,1439.24,1268.63,7611.79,8203.21,-591.42,8525.60,
1109,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1195.37,1374.68,1422.49,1243.18,1386.63,1004.11,1272.75,1043.66,1106.28,1073.09,1201.86,1418.19,1271.08,7626.46,7115.83,510.63,7395.48,
3458,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,1,1,2,1269.25,1358.10,1396.18,951.94,1345.41,1345.41,735.53,559.00,531.05,552.29,530.20,487.78,1277.72,7666.29,3395.85,4270.44,3529.31,
2243,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1322.59,1388.71,1349.04,1335.81,1137.42,1150.65,4882.98,3759.89,4361.47,5015.69,4815.06,5152.11,1280.70,7684.22,27987.2,-20302.99,29087.10,
1543,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1207.56,1473.22,1509.45,1038.50,1159.26,1304.16,958.4,852.98,861.51,870.13,739.61,857.95,1282.03,7692.15,5140.58,2551.57,5342.60,
1837,Economically Inactive,Not Classified,Owned,Female,Midlands,1,1,2,1205.59,1181.47,1217.64,1253.81,1422.59,1422.59,853.26,827.66,852.49,912.16,903.04,794.68,1283.95,7703.69,5143.29,2560.40,5345.42,
4096,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,2,1,3,1283.82,1360.85,1296.66,1206.79,1553.42,1027.06,1800.19,1944.21,2216.40,2305.06,2328.11,2048.74,1288.10,7728.60,12642.71,-4914.11,13139.57,
5584,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,1326.85,1353.39,1008.41,1486.07,1486.07,1088.02,2050.56,1907.02,2021.44,1981.01,2258.35,2326.10,1291.47,7748.81,12544.48,-4795.67,13037.48,
4384,Full-time working,Intermediate occupation,Rented,Male,Yorkshire and the Humber,2,2,4,1288.65,1288.65,1301.54,1288.65,1288.65,1301.54,1373.29,1222.23,1185.56,1173.70,1244.12,1256.56,1292.95,7757.68,7455.46,302.22,7748.46,
600,Economically Inactive,Routine or manual,Rented,Female,North East,1,3,4,1376.90,1473.28,1528.36,1239.21,1032.68,1115.29,1015.87,761.90,723.81,774.48,658.31,730.72,1294.29,7765.72,4665.09,3100.63,4848.43,
2389,Full-time working,Managerial or Professional,Rented,Male,Wales,2,3,5,1290.40,1303.30,1303.30,1290.40,1303.30,1290.40,3309.68,2713.94,2741.08,2466.97,2466.97,2787.68,1296.85,7781.10,16486.32,-8705.22,17134.23,
3583,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,1,1,2,1325.76,1246.21,1272.73,1087.12,1498.11,1352.28,1080.38,842.70,792.14,792.14,847.59,779.78,1297.04,7782.21,5134.73,2647.48,5336.52,
4041,Economically Inactive,Not Classified,Owned,Male,Eastern,2,1,3,1400.77,1484.82,1400.77,1106.61,1316.72,1092.60,1686.39,1281.66,1332.93,1199.64,1295.61,1140.14,1300.38,7802.29,7936.37,-134.08,8248.27,
2639,Full-time working,Routine or manual,Owned,Male,Midlands,2,1,3,1296.66,1309.63,1309.63,1296.66,1296.66,1296.66,1366.46,1366.46,1598.76,1598.76,1502.83,1803.40,1300.98,7805.90,9236.67,-1430.77,9599.67,
6048,Full-time working,Routine or manual,Owned,Female,South West,1,1,2,1299.40,1312.39,1299.40,1299.40,1299.40,1299.40,912.9,903.77,903.77,813.39,829.66,887.74,1301.57,7809.39,5251.23,2558.16,5457.60,
4110,Economically Inactive,Not Classified,Rented,Male,South West,1,1,2,1207.51,1497.32,1449.02,1038.46,1183.36,1436.94,291.93,253.98,243.82,285.27,328.06,341.18,1302.10,7812.61,1744.24,6068.37,1812.79,
2294,Part-time working,Routine or manual,Owned,Female,Midlands,2,3,5,1338.20,1311.44,1364.96,1003.65,1338.20,1472.02,1433.36,1132.35,985.14,1152.61,1071.93,1082.65,1304.75,7828.47,6858.04,970.43,7127.56,
4446,Economically Inactive,Long Term Unemployed,Rented,Male,North East,2,1,3,1265.76,1113.87,1189.81,1291.08,1506.25,1480.94,720.83,728.04,764.44,672.71,639.07,587.94,1307.95,7847.71,4113.03,3734.68,4274.67,
6509,Economically Inactive,Not Classified,Rented,Female,North East,1,1,2,1245.01,1319.71,1406.86,1307.26,1319.71,1269.91,1128.77,925.59,1036.66,1212.89,1358.44,1399.19,1311.41,7868.46,7061.54,806.92,7339.06,
4148,Training Program,Long Term Unemployed,Rented,Male,London,2,3,5,1235.25,1507.01,1445.24,1000.55,1259.96,1420.54,1121.16,1020.26,1050.87,914.26,804.55,683.87,1311.43,7868.55,5594.97,2273.58,5814.85,
2290,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,1,1,2,1395.31,1241.83,1158.11,1311.59,1186.01,1618.56,603.7,525.22,614.51,565.35,678.42,719.13,1318.57,7911.41,3706.33,4205.08,3851.99,
629,Full-time working,Intermediate occupation,Rented,Female,Midlands,1,3,4,1317.03,1330.20,1317.03,1317.03,1317.03,1330.20,823.8,626.09,738.79,664.91,671.56,624.55,1321.42,7928.52,4149.7,3778.82,4312.78,
6471,Economically Inactive,Not Classified,Owned,Male,Scotland,2,1,3,1380.48,1173.41,1601.36,1049.17,1228.63,1504.73,1401.64,1135.33,1078.56,1207.99,1171.75,1406.10,1322.96,7937.78,7401.37,536.41,7692.24,
4546,Economically Inactive,Not Classified,Owned,Female,London,1,1,2,1367.80,1299.41,1326.77,1217.34,1641.36,1107.92,790.86,814.59,904.19,940.36,1053.20,1021.60,1326.77,7960.60,5524.8,2435.80,5741.92,
4965,Economically Inactive,Intermediate occupation,Rented,Female,Scotland,1,1,2,1195.56,1470.54,1195.56,1362.94,1446.63,1303.16,797.6,765.70,849.93,892.43,1070.92,1113.76,1329.07,7974.39,5490.34,2484.05,5706.11,
5493,Economically Inactive,Not Classified,Rented,Male,Midlands,2,1,3,1299.71,1598.64,1091.76,1585.65,1234.72,1195.73,1811.5,1539.78,1786.14,1946.89,1966.36,1691.07,1334.37,8006.21,10741.74,-2735.53,11163.89,
6195,Full-time working,Intermediate occupation,Owned,Male,Wales,1,1,2,1330.79,1330.79,1344.10,1344.10,1344.10,1330.79,612.04,624.28,730.41,876.49,885.25,752.46,1337.44,8024.67,4480.93,3543.74,4657.03,
3989,Economically Inactive,Not Classified,Owned,Male,Northern Ireland,1,1,2,1267.80,1166.38,1419.94,1584.75,1191.73,1394.58,1013.18,1073.97,1245.81,1258.27,1094.69,1029.01,1337.53,8025.18,6714.93,1310.25,6978.83,
209,Part-time working,Routine or manual,Owned,Female,Midlands,1,1,2,1331.65,1318.33,1438.18,1544.71,1171.85,1225.12,784.52,635.46,571.91,686.29,645.11,722.52,1338.31,8029.84,4045.81,3984.03,4204.81,
6478,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1341.72,1220.97,1086.79,1583.23,1220.97,1583.23,2773.06,2301.64,2048.46,2396.70,2612.40,2638.52,1339.49,8036.91,14770.78,-6733.87,15351.27,
3778,Economically Inactive,Not Classified,Rented,Female,South West,2,2,4,1273.85,1515.88,1401.24,1210.16,1464.93,1171.94,1183.75,1041.70,927.11,1084.72,1138.96,1047.84,1339.67,8038.00,6424.08,1613.92,6676.55,
2844,Economically Inactive,Not Classified,Owned,Male,Northern Ireland,1,1,2,1355.15,1057.02,1693.94,1111.22,1693.94,1138.33,1627.33,1790.06,1933.26,1797.93,1618.14,1504.87,1341.60,8049.60,10271.59,-2221.99,10675.26,
4244,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1419.77,1277.79,1150.01,1320.39,1646.93,1235.20,1968.9,2008.28,1807.45,1897.82,1954.75,2169.77,1341.68,8050.09,11806.97,-3756.88,12270.98,
3416,Part-time working,Routine or manual,Rented,Female,South East,1,2,3,1358.75,1576.15,1331.58,1372.34,1059.83,1372.34,1465.21,1421.25,1577.59,1356.73,1533.10,1502.44,1345.17,8070.99,8856.32,-785.33,9204.37,
5661,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,2,1,3,1275.71,1377.77,1237.44,1543.61,1148.14,1492.58,556.91,490.08,470.48,489.30,484.41,581.29,1345.88,8075.25,3072.47,5002.78,3193.22,
5486,Economically Inactive,Not Classified,Rented,Female,Scotland,1,1,2,1400.15,1526.16,1302.14,1120.12,1176.13,1596.17,879.43,967.37,1054.43,1233.68,1357.05,1289.20,1353.48,8120.87,6781.16,1339.71,7047.66,
2590,Part-time working,Routine or manual,Rented,Female,London,1,2,3,1336.20,1483.18,1576.72,1082.32,1362.92,1282.75,1410.49,1396.39,1536.03,1827.88,2047.23,2333.84,1354.02,8124.09,10551.86,-2427.77,10966.55,
2696,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,1,1,2,1290.61,1200.27,1432.58,1419.67,1303.52,1497.11,395.05,375.30,319.01,287.11,310.08,263.57,1357.29,8143.76,1950.12,6193.64,2026.76,
2541,Economically Inactive,Intermediate occupation,Rented,Female,Scotland,2,2,4,1360.60,1523.87,1020.45,1346.99,1687.14,1210.93,1970.72,2010.13,2251.35,2431.46,2382.83,2478.14,1358.33,8149.98,13524.63,-5374.65,14056.15,
4181,Economically Inactive,Not Classified,Owned,Female,South East,1,1,2,1204.96,1433.90,1470.05,1397.75,1470.05,1204.96,639.8,543.83,522.08,553.40,597.67,525.95,1363.61,8181.67,3382.73,4798.94,3515.67,
6097,Part-time working,Routine or manual,Rented,Female,Eastern,2,3,5,1359.45,1468.21,1046.78,1685.72,1400.23,1223.51,2426.13,2353.35,2376.88,2685.87,3169.33,3803.20,1363.98,8183.90,16814.76,-8630.86,17475.58,
4807,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,1326.47,1061.18,1472.38,1472.38,1432.59,1419.32,1317.72,1317.72,1568.09,1756.26,1773.82,1578.70,1364.05,8184.32,9312.31,-1127.99,9678.28,
5132,Economically Inactive,Not Classified,Rented,Male,Yorkshire and the Humber,2,1,3,1390.22,1404.12,1737.78,1209.49,1292.90,1167.78,940.67,1034.74,1127.87,1037.64,944.25,963.14,1367.05,8202.29,6048.31,2153.98,6286.01,
3767,Full-time working,Routine or manual,Rented,Female,North West and Merseyside,1,3,4,1360.80,1374.41,1374.41,1360.80,1374.41,1360.80,1507.11,1326.26,1445.62,1532.36,1823.51,2005.86,1367.61,8205.63,9640.72,-1435.09,10019.60,
2508,Full-time working,Managerial or Professional,Rented,Female,South East,2,1,3,1361.40,1361.40,1375.01,1375.01,1361.40,1375.01,3446.83,2929.81,2636.83,2478.62,2205.97,1875.07,1368.21,8209.23,15573.13,-7363.90,16185.15,
5251,Economically Inactive,Not Classified,Owned,Female,Eastern,1,1,2,1277.56,1494.75,1034.82,1596.95,1520.30,1290.34,1514.85,1484.55,1514.24,1726.23,1916.12,1896.96,1369.12,8214.72,10052.95,-1838.23,10448.03,
3797,Economically Inactive,Not Classified,Rented,Male,London,1,1,2,1506.96,1250.78,1235.71,1537.10,1371.33,1341.19,1360.97,1429.02,1414.73,1683.53,1498.34,1483.36,1373.85,8243.07,8869.95,-626.88,9218.54,
3239,Economically Inactive,Not Classified,Rented,Male,Wales,2,1,3,1507.80,1341.94,1372.10,1326.86,1447.49,1251.47,2192.03,2148.19,2062.26,1979.77,1742.20,1742.20,1374.61,8247.66,11866.65,-3618.99,12333.01,
6194,Part-time working,Routine or manual,Rented,Male,Midlands,2,2,4,1470.00,1131.90,1264.20,1411.20,1411.20,1587.60,1696.86,1323.55,1389.73,1389.73,1667.68,1600.97,1379.35,8276.10,9068.52,-792.42,9424.91,
4876,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,1,1,2,1502.96,1157.28,1758.46,1142.25,1142.25,1593.14,490.67,397.44,353.72,346.65,360.52,400.18,1382.72,8296.34,2349.18,5947.16,2441.50,
1440,Economically Inactive,Not Classified,Owned,Male,Midlands,2,1,3,1399.97,1203.97,1497.97,1385.97,1147.98,1693.96,897.11,959.91,1027.10,1006.56,1066.95,1280.34,1388.30,8329.82,6237.97,2091.85,6483.12,
96,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,1409.05,1254.05,1070.88,1310.42,1564.05,1747.22,2472.22,2027.22,1905.59,1867.48,1774.11,1969.26,1392.61,8355.67,12015.88,-3660.21,12488.10,
2432,Economically Inactive,Not Classified,Rented,Female,London,1,3,4,1406.20,1195.27,1237.46,1448.39,1560.88,1532.76,1176.45,1258.80,1372.09,1550.46,1596.97,1676.82,1396.83,8380.96,8631.59,-250.63,8970.81,
567,Economically Inactive,Not Classified,Rented,Female,North East,1,1,2,1292.21,1563.57,1511.89,1486.04,1162.99,1382.66,655.6,668.71,615.21,633.67,747.73,807.55,1399.89,8399.36,4128.47,4270.89,4290.72,
4302,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,1,1,2,1410.81,1439.03,1114.54,1213.30,1580.11,1664.76,531.1,568.28,488.72,547.37,558.32,558.32,1403.76,8422.55,3252.11,5170.44,3379.92,
4413,Economically Inactive,Long Term Unemployed,Rented,Female,Midlands,1,2,3,1407.85,1365.61,1126.28,1731.66,1126.28,1689.42,2806.1,2469.37,2617.53,2774.58,3218.51,3669.10,1407.85,8447.10,17555.19,-9108.09,18245.11,
5101,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,1,1,2,1501.89,1261.58,1231.55,1456.83,1321.66,1682.11,940.48,724.17,630.03,680.43,707.65,743.03,1409.27,8455.62,4425.79,4029.83,4599.72,
192,Economically Inactive,Not Classified,Owned,Male,London,2,1,3,1493.22,1538.02,1806.80,1134.85,1358.83,1149.78,942.55,1017.95,875.44,945.48,1106.21,1028.78,1413.58,8481.50,5916.41,2565.09,6148.92,
2554,Part-time working,Routine or manual,Owned,Female,Eastern,2,3,5,1335.75,1375.82,1509.40,1389.18,1562.83,1309.04,2917.47,2713.25,2577.59,2990.00,3259.10,3650.19,1413.67,8482.02,18107.6,-9625.58,18819.23,
2047,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1539.87,1416.68,1278.09,1570.67,1324.29,1370.48,824.09,774.64,906.33,842.89,800.75,840.79,1416.68,8500.08,4989.49,3510.59,5185.58,
6486,Economically Inactive,Routine or manual,Owned,Male,Midlands,2,1,3,1445.75,1633.70,1705.99,1373.46,1127.69,1214.43,957.77,938.61,910.45,837.61,929.75,1022.73,1416.84,8501.02,5596.92,2904.10,5816.88,
5279,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,1402.85,1276.59,1753.56,1192.42,1234.51,1655.36,1599.23,1727.17,2038.06,2364.15,2033.17,2378.81,1419.22,8515.29,12140.59,-3625.30,12617.72,
5603,Part-time working,Routine or manual,Owned,Male,Eastern,1,1,2,1387.90,1443.41,1332.38,1415.66,1596.08,1360.14,465.43,423.54,364.24,422.52,456.32,506.52,1422.59,8535.57,2638.57,5897.00,2742.27,
1588,Economically Inactive,Not Classified,Owned,Male,Midlands,1,1,2,1412.01,1510.85,1341.41,1214.33,1454.37,1609.69,445.57,392.10,364.65,412.05,494.46,558.74,1423.78,8542.66,2667.57,5875.09,2772.41,
1848,Economically Inactive,Not Classified,Owned,Male,Midlands,2,1,3,1459.20,1269.50,1721.86,1138.18,1721.86,1240.32,1298.08,1246.16,1470.47,1264.60,1353.12,1244.87,1425.15,8550.92,7877.3,673.62,8186.88,
320,Economically Inactive,Not Classified,Rented,Female,Wales,1,1,2,1435.21,1262.98,1119.46,1693.55,1621.79,1420.86,549.38,571.36,611.36,715.29,786.82,794.69,1425.64,8553.85,4028.9,4524.95,4187.24,
49,Part-time working,Routine or manual,Rented,Female,London,1,3,4,1488.00,1681.44,1175.52,1621.92,1130.88,1473.12,700.83,665.79,665.79,772.32,826.38,801.59,1428.48,8570.88,4432.7,4138.18,4606.91,
955,Full-time working,Intermediate occupation,Rented,Male,Midlands,2,1,3,1424.25,1424.25,1438.49,1424.25,1438.49,1424.25,1548.27,1346.99,1144.94,1190.74,1428.89,1628.93,1429.00,8573.98,8288.76,285.22,8614.51,
2646,Economically Inactive,Managerial or Professional,Owned,Male,Eastern,2,1,3,1515.63,1318.59,1591.41,1500.47,1167.03,1485.31,5371.04,4404.25,4624.46,5225.64,6218.51,6778.18,1429.74,8578.44,32622.08,-24043.65,33904.13,
113,Part-time working,Intermediate occupation,Owned,Female,Eastern,2,1,3,1346.20,1575.05,1521.21,1009.65,1480.82,1682.75,1236.45,1149.90,988.91,1077.91,948.56,1138.27,1435.95,8615.68,6540,2075.68,6797.02,
4528,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,1,1,2,1448.36,1636.65,1419.39,1274.56,1535.26,1361.46,906.91,897.84,1068.43,1036.38,1036.38,1026.02,1445.95,8675.68,5971.96,2703.72,6206.66,
1124,Full-time working,Routine or manual,Rented,Female,Northern Ireland,1,1,2,1444.70,1444.70,1444.70,1444.70,1444.70,1459.15,906.28,806.59,935.64,888.86,906.64,1087.97,1447.11,8682.65,5531.98,3150.67,5749.39,
5087,Economically Inactive,Not Classified,Owned,Female,Scotland,1,1,2,1438.21,1078.66,1754.62,1495.74,1797.76,1136.19,1159.85,1101.86,1190.01,1190.01,1261.41,1362.32,1450.20,8701.18,7265.46,1435.72,7550.99,
2244,Part-time working,Routine or manual,Rented,Female,London,1,2,3,1493.25,1657.51,1179.67,1388.72,1373.79,1612.71,676.9,541.52,546.94,585.23,702.28,681.21,1450.94,8705.65,3734.08,4971.57,3880.83,
5136,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1437.95,1366.05,1294.16,1150.36,1739.92,1725.54,1834.87,2018.36,2099.09,2099.09,1868.19,1644.01,1452.33,8713.98,11563.61,-2849.63,12018.06,
1772,Economically Inactive,Not Classified,Rented,Male,Eastern,1,1,2,1440.34,1109.06,1569.97,1325.11,1800.42,1469.14,934.5,841.05,824.23,857.20,891.49,1016.30,1452.34,8714.04,5364.77,3349.27,5575.61,
972,Full-time working,Managerial or Professional,Rented,Male,London,2,1,3,1443.00,1457.43,1457.43,1443.00,1457.43,1457.43,2808.7,2162.70,2508.73,2182.60,1877.04,1989.66,1452.62,8715.72,13529.43,-4813.71,14061.14,
4289,Economically Inactive,Not Classified,Owned,Male,Midlands,2,1,3,1322.30,1441.31,1480.98,1639.65,1560.31,1282.63,1284.74,1092.03,1092.03,1179.39,1415.27,1556.80,1454.53,8727.18,7620.26,1106.92,7919.74,
5240,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,1592.32,1464.93,1703.78,1289.78,1210.16,1480.86,1218.38,1254.93,1141.99,1062.05,1200.12,1092.11,1456.97,8741.83,6969.58,1772.25,7243.48,
3401,Part-time working,Managerial or Professional,Rented,Female,South West,1,2,3,1272.50,1590.63,1514.28,1412.48,1590.63,1361.58,766.86,628.83,754.60,739.51,643.37,707.71,1457.02,8742.10,4240.88,4501.22,4407.55,
298,Economically Inactive,Not Classified,Rented,Female,North East,1,1,2,1443.85,1516.04,1516.04,1313.90,1429.41,1573.80,844.06,700.57,616.50,579.51,683.82,765.88,1465.51,8793.04,4190.34,4602.70,4355.02,
6102,Economically Inactive,Not Classified,Owned,Male,Midlands,2,1,3,1361.22,1619.85,1252.32,1687.91,1388.44,1497.34,1656.51,1391.47,1391.47,1516.70,1804.87,1949.26,1467.85,8807.08,9710.28,-903.20,10091.89,
